ID,回,年,月,日,水路,タイプ,レース番号,競技名,競技性別,リレー年齢区分,リレー実年齢合計,リレータイム,リレー大会新差,リレー泳順,個人年齢区分,順位,選手名,性別,チーム名,個人タイム,個人大会新差,飛込タイム,LAPタイム,個人得点,チーム得点,申請タイム,ぴったり賞,大会新,大会記録,日本記録,世界記録,レーン
1,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,327,3:16.24,,1,,1,八田清子,,セ・松戸,45.00,,,,,,,,TRUE,3:41.09,2:52.72,2:52.72,1/7
2,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,327,3:16.24,,2,,1,須山順子,,セ・松戸,50.55,,,,,,,,TRUE,3:41.09,2:52.72,2:52.72,1/7
3,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,327,3:16.24,,3,,1,川口栄子,,セ・松戸,43.45,,,,,,,,TRUE,3:41.09,2:52.72,2:52.72,1/7
4,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,327,3:16.24,,4,,1,馬渡厚子,,セ・松戸,57.24,,,,,,,,TRUE,3:41.09,2:52.72,2:52.72,1/7
5,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,320,3:45.87,,1,,2,新堀友子,,セ・天王洲,56.85,,,,,,,,,3:41.09,2:52.72,2:52.72,1/2
6,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,320,3:45.87,,2,,2,川端淑子,,セ・天王洲,54.41,,,,,,,,,3:41.09,2:52.72,2:52.72,1/2
7,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,320,3:45.87,,3,,2,平田美佐子,,セ・天王洲,56.52,,,,,,,,,3:41.09,2:52.72,2:52.72,1/2
8,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,320～359歳,320,3:45.87,,4,,2,柴田千代子,,セ・天王洲,58.09,,,,,,,,,3:41.09,2:52.72,2:52.72,1/2
9,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,2:46.41,,1,,1,立石由美子,,セ・大森,39.85,,,,,,,,,2:45.72,2:32.73,2:14.99,2/4
10,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,2:46.41,,2,,1,藤井一恵,,セ・大森,42.61,,,,,,,,,2:45.72,2:32.73,2:14.99,2/4
11,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,2:46.41,,3,,1,室谷晴江,,セ・大森,44.44,,,,,,,,,2:45.72,2:32.73,2:14.99,2/4
12,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,2:46.41,,4,,1,井上美佐子,,セ・大森,39.51,,,,,,,,,2:45.72,2:32.73,2:14.99,2/4
13,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,302,2:58.14,,1,,2,柴崎徳子,,セ・柏,42.57,,,,,,,,,2:45.72,2:32.73,2:14.99,2/9
14,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,302,2:58.14,,2,,2,木澤杲子,,セ・柏,44.51,,,,,,,,,2:45.72,2:32.73,2:14.99,2/9
15,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,302,2:58.14,,3,,2,長野愛子,,セ・柏,47.81,,,,,,,,,2:45.72,2:32.73,2:14.99,2/9
16,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,302,2:58.14,,4,,2,浅浦礼子,,セ・柏,43.25,,,,,,,,,2:45.72,2:32.73,2:14.99,2/9
17,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,3:04.66,,1,,3,五十嵐知佐,,セ・おおたか,37.43,,,,,,,,,2:45.72,2:32.73,2:14.99,1/4
18,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,3:04.66,,2,,3,田中もみぢ,,セ・おおたか,50.89,,,,,,,,,2:45.72,2:32.73,2:14.99,1/4
19,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,3:04.66,,3,,3,松永タズヨ,,セ・おおたか,50.95,,,,,,,,,2:45.72,2:32.73,2:14.99,1/4
20,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,280,3:04.66,,4,,3,山地多佳子,,セ・おおたか,45.39,,,,,,,,,2:45.72,2:32.73,2:14.99,1/4
21,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,281,3:11.79,,1,,4,福田加代子,,セ・戸塚,49.93,,,,,,,,,2:45.72,2:32.73,2:14.99,1/3
22,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,281,3:11.79,,2,,4,菅和江,,セ・戸塚,46.05,,,,,,,,,2:45.72,2:32.73,2:14.99,1/3
23,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,281,3:11.79,,3,,4,太田拓江,,セ・戸塚,49.93,,,,,,,,,2:45.72,2:32.73,2:14.99,1/3
24,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,281,3:11.79,,4,,4,菅井道子,,セ・戸塚,45.88,,,,,,,,,2:45.72,2:32.73,2:14.99,1/3
25,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,287,3:22.28,,1,,5,梅田栄己子,,セ・天王洲,43.51,,,,,,,,,2:45.72,2:32.73,2:14.99,1/8
26,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,287,3:22.28,,2,,5,川島かよ子,,セ・天王洲,48.18,,,,,,,,,2:45.72,2:32.73,2:14.99,1/8
27,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,287,3:22.28,,3,,5,寺西寿賀子,,セ・天王洲,57.40,,,,,,,,,2:45.72,2:32.73,2:14.99,1/8
28,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,287,3:22.28,,4,,5,長谷川節子,,セ・天王洲,53.19,,,,,,,,,2:45.72,2:32.73,2:14.99,1/8
29,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:25.49,,1,,1,永瀬秀子,,セ・二俣川,32.70,,,,,,,,,2:18.66,2:11.30,2:00.75,3/5
30,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:25.49,,2,,1,野島久枝,,セ・二俣川,37.79,,,,,,,,,2:18.66,2:11.30,2:00.75,3/5
31,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:25.49,,3,,1,中野裕子,,セ・二俣川,38.48,,,,,,,,,2:18.66,2:11.30,2:00.75,3/5
32,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:25.49,,4,,1,武井麻知子,,セ・二俣川,36.52,,,,,,,,,2:18.66,2:11.30,2:00.75,3/5
33,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:36.30,,1,,2,仲田久美子,,セ・成城,34.41,,,,,,,,,2:18.66,2:11.30,2:00.75,3/3
34,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:36.30,,2,,2,松田聡美,,セ・成城,41.80,,,,,,,,,2:18.66,2:11.30,2:00.75,3/3
35,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:36.30,,3,,2,草森理子,,セ・成城,41.90,,,,,,,,,2:18.66,2:11.30,2:00.75,3/3
36,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:36.30,,4,,2,高梨美樹,,セ・成城,38.19,,,,,,,,,2:18.66,2:11.30,2:00.75,3/3
37,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:36.51,,1,,3,太田温子,,ザバス鶴見,39.68,,,,,,,,,2:18.66,2:11.30,2:00.75,2/7
38,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:36.51,,2,,3,岩崎真弓,,ザバス鶴見,36.24,,,,,,,,,2:18.66,2:11.30,2:00.75,2/7
39,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:36.51,,3,,3,藤枝康子,,ザバス鶴見,39.11,,,,,,,,,2:18.66,2:11.30,2:00.75,2/7
40,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,2:36.51,,4,,3,竹田正美,,ザバス鶴見,41.48,,,,,,,,,2:18.66,2:11.30,2:00.75,2/7
41,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:39.05,,1,,4,矢部直美,,セ・二俣川,42.44,,,,,,,,,2:18.66,2:11.30,2:00.75,2/3
42,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:39.05,,2,,4,堀口三恵子,,セ・二俣川,45.51,,,,,,,,,2:18.66,2:11.30,2:00.75,2/3
43,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:39.05,,3,,4,奥寺容子,,セ・二俣川,36.17,,,,,,,,,2:18.66,2:11.30,2:00.75,2/3
44,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:39.05,,4,,4,川村佳代子,,セ・二俣川,34.93,,,,,,,,,2:18.66,2:11.30,2:00.75,2/3
45,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,250,2:40.44,,1,,5,米澤美智子,,セ・成瀬,40.40,,,,,,,,,2:18.66,2:11.30,2:00.75,2/5
46,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,250,2:40.44,,2,,5,篠倉有美,,セ・成瀬,37.58,,,,,,,,,2:18.66,2:11.30,2:00.75,2/5
47,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,250,2:40.44,,3,,5,久松葉子,,セ・成瀬,44.28,,,,,,,,,2:18.66,2:11.30,2:00.75,2/5
48,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,250,2:40.44,,4,,5,中平信子,,セ・成瀬,38.18,,,,,,,,,2:18.66,2:11.30,2:00.75,2/5
49,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,252,2:42.18,,1,,6,伊藤ゆかり,,セ・成城,40.50,,,,,,,,,2:18.66,2:11.30,2:00.75,3/2
50,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,252,2:42.18,,2,,6,柳沢智子,,セ・成城,42.46,,,,,,,,,2:18.66,2:11.30,2:00.75,3/2
51,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,252,2:42.18,,3,,6,田代眞理子,,セ・成城,38.73,,,,,,,,,2:18.66,2:11.30,2:00.75,3/2
52,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,252,2:42.18,,4,,6,茂櫛典子,,セ・成城,40.49,,,,,,,,,2:18.66,2:11.30,2:00.75,3/2
53,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,2:45.47,,1,,7,野崎由美子,,セ・おおたか,39.78,,,,,,,,,2:18.66,2:11.30,2:00.75,1/5
54,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,2:45.47,,2,,7,佐藤晶子,,セ・おおたか,41.51,,,,,,,,,2:18.66,2:11.30,2:00.75,1/5
55,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,2:45.47,,3,,7,大久保祐美子,,セ・おおたか,41.59,,,,,,,,,2:18.66,2:11.30,2:00.75,1/5
56,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,2:45.47,,4,,7,育村博子,,セ・おおたか,42.59,,,,,,,,,2:18.66,2:11.30,2:00.75,1/5
57,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:46.01,,1,,8,近藤みゆき,,セ・阿佐谷,48.69,,,,,,,,,2:18.66,2:11.30,2:00.75,2/6
58,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:46.01,,2,,8,近藤則子,,セ・阿佐谷,37.14,,,,,,,,,2:18.66,2:11.30,2:00.75,2/6
59,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:46.01,,3,,8,野島正代,,セ・阿佐谷,38.33,,,,,,,,,2:18.66,2:11.30,2:00.75,2/6
60,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:46.01,,4,,8,宮田ひとみ,,セ・阿佐谷,41.85,,,,,,,,,2:18.66,2:11.30,2:00.75,2/6
61,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,254,2:50.60,,1,,9,小宮山美芽,,セ・天王洲,45.69,,,,,,,,,2:18.66,2:11.30,2:00.75,2/8
62,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,254,2:50.60,,2,,9,櫻田琴,,セ・天王洲,42.37,,,,,,,,,2:18.66,2:11.30,2:00.75,2/8
63,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,254,2:50.60,,3,,9,森内裕子,,セ・天王洲,43.48,,,,,,,,,2:18.66,2:11.30,2:00.75,2/8
64,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,254,2:50.60,,3,,9,/5,,セ・天王洲,,,,,,,,,,2:18.66,2:11.30,2:00.75,2/8
65,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,254,2:50.60,,4,,9,浅野みどり,,セ・天王洲,39.06,,,,,,,,,2:18.66,2:11.30,2:00.75,2/8
66,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,200,2:09.81,,1,,1,片岡祥子,,セ・千葉みなと,30.14,,,,,,,,TRUE,2:15.89,1:58.55,1:54.72,4/4
67,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,200,2:09.81,,2,,1,小谷佐織,,セ・千葉みなと,32.62,,,,,,,,TRUE,2:15.89,1:58.55,1:54.72,4/4
68,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,200,2:09.81,,3,,1,唐鎌典子,,セ・千葉みなと,33.28,,,,,,,,TRUE,2:15.89,1:58.55,1:54.72,4/4
69,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,200,2:09.81,,4,,1,年岡仁美,,セ・千葉みなと,33.77,,,,,,,,TRUE,2:15.89,1:58.55,1:54.72,4/4
70,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,238,2:19.13,,1,,2,バーンズ智絵,,セ・松戸,33.08,,,,,,,,,2:15.89,1:58.55,1:54.72,4/1
71,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,238,2:19.13,,2,,2,菅野泰子,,セ・松戸,35.01,,,,,,,,,2:15.89,1:58.55,1:54.72,4/1
72,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,238,2:19.13,,3,,2,八尋加苗,,セ・松戸,34.15,,,,,,,,,2:15.89,1:58.55,1:54.72,4/1
73,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,238,2:19.13,,4,,2,青木華世子,,セ・松戸,36.89,,,,,,,,,2:15.89,1:58.55,1:54.72,4/1
74,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,201,2:25.70,,1,,3,池田百合子,,セ・市ヶ尾,29.48,,,,,,,,,2:15.89,1:58.55,1:54.72,4/2
75,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,201,2:25.70,,2,,3,白須靖子,,セ・市ヶ尾,37.16,,,,,,,,,2:15.89,1:58.55,1:54.72,4/2
76,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,201,2:25.70,,3,,3,北瀬あづさ,,セ・市ヶ尾,45.02,,,,,,,,,2:15.89,1:58.55,1:54.72,4/2
77,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,201,2:25.70,,4,,3,高橋麻子,,セ・市ヶ尾,34.04,,,,,,,,,2:15.89,1:58.55,1:54.72,4/2
78,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:27.64,,1,,4,沖田奈々美,,ザバス鶴見,36.66,,,,,,,,,2:15.89,1:58.55,1:54.72,3/6
79,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:27.64,,2,,4,小林弘子,,ザバス鶴見,37.14,,,,,,,,,2:15.89,1:58.55,1:54.72,3/6
80,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:27.64,,3,,4,佐伯康子,,ザバス鶴見,36.93,,,,,,,,,2:15.89,1:58.55,1:54.72,3/6
81,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:27.64,,4,,4,田村美香子,,ザバス鶴見,36.91,,,,,,,,,2:15.89,1:58.55,1:54.72,3/6
82,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,213,2:30.78,,1,,5,大橋ほづ美,,セ・清瀬,36.51,,,,,,,,,2:15.89,1:58.55,1:54.72,3/7
83,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,213,2:30.78,,2,,5,山岡香織,,セ・清瀬,38.07,,,,,,,,,2:15.89,1:58.55,1:54.72,3/7
84,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,213,2:30.78,,3,,5,岡田眞弓,,セ・清瀬,39.61,,,,,,,,,2:15.89,1:58.55,1:54.72,3/7
85,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,213,2:30.78,,4,,5,大槻真由美,,セ・清瀬,36.59,,,,,,,,,2:15.89,1:58.55,1:54.72,3/7
86,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:37.13,,1,,6,町田麻里,,セ・南千住,37.28,,,,,,,,,2:15.89,1:58.55,1:54.72,3/10
87,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:37.13,,2,,6,石崎節代,,セ・南千住,44.21,,,,,,,,,2:15.89,1:58.55,1:54.72,3/10
88,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:37.13,,3,,6,古宇田淳子,,セ・南千住,43.40,,,,,,,,,2:15.89,1:58.55,1:54.72,3/10
89,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:37.13,,4,,6,杉本浩美,,セ・南千住,32.24,,,,,,,,,2:15.89,1:58.55,1:54.72,3/10
90,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,226,2:38.95,,1,,7,松川律子,,セ・二俣川,37.37,,,,,,,,,2:15.89,1:58.55,1:54.72,3/1
91,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,226,2:38.95,,2,,7,是永朋子,,セ・二俣川,40.97,,,,,,,,,2:15.89,1:58.55,1:54.72,3/1
92,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,226,2:38.95,,3,,7,古谷幸代,,セ・二俣川,40.38,,,,,,,,,2:15.89,1:58.55,1:54.72,3/1
93,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,226,2:38.95,,4,,7,盛田真規子,,セ・二俣川,40.23,,,,,,,,,2:15.89,1:58.55,1:54.72,3/1
94,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:48.80,,1,,8,RacaruGabriela,,セ・慶應日吉,42.14,,,,,,,,,2:15.89,1:58.55,1:54.72,2/2
95,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:48.80,,2,,8,鈴木夏実,,セ・慶應日吉,41.64,,,,,,,,,2:15.89,1:58.55,1:54.72,2/2
96,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:48.80,,3,,8,中野朗子,,セ・慶應日吉,44.03,,,,,,,,,2:15.89,1:58.55,1:54.72,2/2
97,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,209,2:48.80,,4,,8,高見沢ゆみ子,,セ・慶應日吉,40.99,,,,,,,,,2:15.89,1:58.55,1:54.72,2/2
98,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,218,2:49.51,,1,,9,信賀志乃,,ザバス鶴見,42.47,,,,,,,,,2:15.89,1:58.55,1:54.72,3/8
99,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,218,2:49.51,,2,,9,小林史子,,ザバス鶴見,51.46,,,,,,,,,2:15.89,1:58.55,1:54.72,3/8
100,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,218,2:49.51,,3,,9,山本美佳里,,ザバス鶴見,37.35,,,,,,,,,2:15.89,1:58.55,1:54.72,3/8
101,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,218,2:49.51,,4,,9,沢井由季子,,ザバス鶴見,38.23,,,,,,,,,2:15.89,1:58.55,1:54.72,3/8
102,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,218,2:49.51,,4,,9,/5,,ザバス鶴見,,,,,,,,,,2:15.89,1:58.55,1:54.72,3/8
103,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:13.03,,1,,1,佐々木彩,,セ・成城,31.58,,,,,,,,,2:05.08,1:54.99,1:48.44,4/3
104,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:13.03,,2,,1,大川晴美,,セ・成城,34.17,,,,,,,,,2:05.08,1:54.99,1:48.44,4/3
105,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:13.03,,3,,1,佐藤洋子,,セ・成城,36.10,,,,,,,,,2:05.08,1:54.99,1:48.44,4/3
106,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:13.03,,4,,1,中畑眸,,セ・成城,31.18,,,,,,,,,2:05.08,1:54.99,1:48.44,4/3
107,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,162,2:16.99,,1,,2,青木梨緒,,セ・葛西,30.51,,,,,,,,,2:05.08,1:54.99,1:48.44,4/9
108,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,162,2:16.99,,2,,2,関本みすぎ,,セ・葛西,40.94,,,,,,,,,2:05.08,1:54.99,1:48.44,4/9
109,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,162,2:16.99,,3,,2,溝井花代子,,セ・葛西,34.94,,,,,,,,,2:05.08,1:54.99,1:48.44,4/9
110,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,162,2:16.99,,4,,2,大椛詩織,,セ・葛西,30.60,,,,,,,,,2:05.08,1:54.99,1:48.44,4/9
111,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:17.62,,1,,3,草野茜,,セ・二俣川,33.75,,,,,,,,,2:05.08,1:54.99,1:48.44,4/8
112,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:17.62,,2,,3,前田由希映,,セ・二俣川,35.56,,,,,,,,,2:05.08,1:54.99,1:48.44,4/8
113,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:17.62,,3,,3,吉池奈々,,セ・二俣川,35.94,,,,,,,,,2:05.08,1:54.99,1:48.44,4/8
114,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:17.62,,4,,3,深堀陽子,,セ・二俣川,32.37,,,,,,,,,2:05.08,1:54.99,1:48.44,4/8
115,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,168,2:21.82,,1,,4,李鎬善,,セ・目黒,40.54,,,,,,,,,2:05.08,1:54.99,1:48.44,4/10
116,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,168,2:21.82,,2,,4,米倉公美,,セ・目黒,34.98,,,,,,,,,2:05.08,1:54.99,1:48.44,4/10
117,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,168,2:21.82,,3,,4,池田智子,,セ・目黒,34.36,,,,,,,,,2:05.08,1:54.99,1:48.44,4/10
118,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,168,2:21.82,,4,,4,菊地美春,,セ・目黒,31.94,,,,,,,,,2:05.08,1:54.99,1:48.44,4/10
119,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:23.75,,1,,5,宇田川美穂,,セ・天王洲,37.19,,,,,,,,,2:05.08,1:54.99,1:48.44,3/4
120,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:23.75,,2,,5,四井美穂,,セ・天王洲,34.42,,,,,,,,,2:05.08,1:54.99,1:48.44,3/4
121,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:23.75,,3,,5,中辻澄美,,セ・天王洲,37.45,,,,,,,,,2:05.08,1:54.99,1:48.44,3/4
122,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,165,2:23.75,,4,,5,萩原ゆりか,,セ・天王洲,34.69,,,,,,,,,2:05.08,1:54.99,1:48.44,3/4
123,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:26.91,,1,,6,浅尾有香,,セ・大森,32.65,,,,,,,,,2:05.08,1:54.99,1:48.44,3/9
124,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:26.91,,2,,6,石井佐和子,,セ・大森,40.34,,,,,,,,,2:05.08,1:54.99,1:48.44,3/9
125,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:26.91,,3,,6,高島典子,,セ・大森,38.04,,,,,,,,,2:05.08,1:54.99,1:48.44,3/9
126,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,185,2:26.91,,4,,6,大竹昌子,,セ・大森,35.88,,,,,,,,,2:05.08,1:54.99,1:48.44,3/9
127,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,120～159歳,125,2:07.91,,1,,1,真柴田こずえ,,ザバス鶴見,34.50,,,,,,,,,2:00.42,1:50.35,1:49.03,4/7
128,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,120～159歳,125,2:07.91,,2,,1,今田彩文,,ザバス鶴見,32.21,,,,,,,,,2:00.42,1:50.35,1:49.03,4/7
129,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,120～159歳,125,2:07.91,,3,,1,安掛悠子,,ザバス鶴見,32.46,,,,,,,,,2:00.42,1:50.35,1:49.03,4/7
130,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,120～159歳,125,2:07.91,,4,,1,浅田慶子,,ザバス鶴見,28.74,,,,,,,,,2:00.42,1:50.35,1:49.03,4/7
131,75,2023,11,4,長水路,チーム,3,4×50mフリーリレー,女子,120～159歳,154,2:08.20,,1,,2,嶋田菜々子,,セ・おおたか,30.61,,,,,,,,,2:00.42,1:50.35,1:49.03,4/6
