ID,回,年,月,日,水路,タイプ,レース番号,競技名,競技性別,リレー年齢区分,リレー実年齢合計,リレータイム,リレー大会新差,リレー泳順,個人年齢区分,順位,選手名,性別,チーム名,個人タイム,個人大会新差,飛込タイム,LAPタイム,個人得点,チーム得点,申請タイム,ぴったり賞,大会新,大会記録,日本記録,世界記録,レーン
16,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,70～74歳,7,太田拓江,女子,セ・戸塚,3:54.53,,,"52.15,1:51.37,2:53.33",,,,,,3:05.67,2:49.80,2:29.56,2/6
17,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,70～74歳,8,長野愛子,女子,セ・柏,3:56.10,,,"55.35,1:54.41,2:56.24",,,,,,3:05.67,2:49.80,2:29.56,2/2
18,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,70～74歳,9,菅井道子,女子,セ・戸塚,4:05.56,,,"59.07,2:02.21,3:06.89",,,,,,3:05.67,2:49.80,2:29.56,2/1
19,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,70～74歳,10,富樫博子,女子,セ・大森,4:08.26,,,"54.94,1:57.46,3:02.33",,,,,,3:05.67,2:49.80,2:29.56,1/8
20,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,1,森谷登志江,女子,セ・慶應日吉,3:14.53,,,"42.42,1:30.58,2:22.64",,,,,,2:54.20,2:42.91,2:25.29,6/10
21,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,2,山﨑京子,女子,セ・横浜,3:18.55,,,"43.06,1:33.37,2:26.80",,,,,,2:54.20,2:42.91,2:25.29,5/5
22,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,3,久松葉子,女子,セ・成瀬,3:31.46,,,"48.54,1:42.41,2:37.82",,,,,,2:54.20,2:42.91,2:25.29,4/2
23,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,4,森本美恵,女子,セ・松戸,3:35.58,,,"50.03,1:44.64,2:42.89",,,,,,2:54.20,2:42.91,2:25.29,4/3
24,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,5,五月女美幸,女子,セ・宇都宮,3:37.12,,,"47.71,1:42.60,2:40.53",,,,,,2:54.20,2:42.91,2:25.29,4/8
25,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,6,日和久美子,女子,セ・戸塚,3:45.17,,,"52.12,1:49.92,2:49.35",,,,,,2:54.20,2:42.91,2:25.29,3/4
26,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,7,久保とし子,女子,セ・長津田,3:48.50,,,"50.90,1:49.80,2:51.13",,,,,,2:54.20,2:42.91,2:25.29,3/2
27,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,8,下川喜美枝,女子,セ・南千住,3:54.01,,,"53.75,1:53.07,2:53.74",,,,,,2:54.20,2:42.91,2:25.29,3/7
28,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,9,三嶋祐子,女子,セ・阿佐谷,4:02.93,,,"56.04,1:58.21,3:02.47",,,,,,2:54.20,2:42.91,2:25.29,2/10
29,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,10,大西和子,女子,セ・天王洲,4:45.09,,,"1:01.71,2:12.52,3:28.33",,,,,,2:54.20,2:42.91,2:25.29,1/2
30,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,65～69歳,,近藤みゆき,女子,セ・阿佐谷,,,,,,,,,,2:54.20,2:42.91,2:25.29,2/9
31,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,60～64歳,1,石井裕美,女子,セ・ときわ台,2:54.51,,,"40.07,1:24.98,2:10.73",,,,,,2:35.22,2:31.90,2:16.57,7/8
32,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,60～64歳,2,早津恵子,女子,セ・越谷,2:58.76,,,"40.72,1:25.53,2:12.24",,,,,,2:35.22,2:31.90,2:16.57,7/2
33,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,60～64歳,3,福原美奈,女子,セ・稲毛海岸,3:12.94,,,"45.22,1:34.90,2:24.98",,,,,,2:35.22,2:31.90,2:16.57,5/4
34,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,60～64歳,4,草森理子,女子,セ・成瀬,3:27.01,,,"47.26,1:40.50,2:35.00",,,,,,2:35.22,2:31.90,2:16.57,4/4
35,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,60～64歳,5,山中恵子,女子,セ・桶川北本,3:34.36,,,"45.50,1:38.46,2:35.99",,,,,,2:35.22,2:31.90,2:16.57,4/5
36,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,60～64歳,6,佐々木れい,女子,セ・志木,3:52.08,,,"51.77,1:52.60,2:54.34",,,,,,2:35.22,2:31.90,2:16.57,2/4
37,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,60～64歳,7,桐沢ひとみ,女子,セ・大森,4:02.17,,,"51.97,1:52.78,2:57.68",,,,,,2:35.22,2:31.90,2:16.57,3/1
38,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,1,八尋加苗,女子,セ・松戸,3:10.03,,,"43.40,1:33.74,2:23.67",,,,,,2:31.44,2:26.86,2:16.28,6/8
39,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,2,山口仁子,女子,セ・上池袋,3:15.54,,,"47.02,1:37.76,2:28.22",,,,,,2:31.44,2:26.86,2:16.28,5/8
40,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,3,小林のぞみ,女子,セ・越谷,3:17.33,,,"44.76,1:35.39,2:27.20",,,,,,2:31.44,2:26.86,2:16.28,5/1
41,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,4,棚橋悦子,女子,セ・自由が丘,3:24.41,,,"47.13,1:39.49,2:33.13",,,,,,2:31.44,2:26.86,2:16.28,5/2
42,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,5,森内裕子,女子,セ・天王洲,3:38.87,,,"50.23,1:47.35,2:45.62",,,,,,2:31.44,2:26.86,2:16.28,4/1
43,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,6,江頭由美子,女子,セ・袖ヶ浦,3:45.53,,,"51.66,1:50.22,2:50.44",,,,,,2:31.44,2:26.86,2:16.28,2/7
44,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,7,佐々木夕子,女子,セ・市ヶ尾,3:57.54,,,"54.75,1:55.62,2:56.88",,,,,,2:31.44,2:26.86,2:16.28,3/10
45,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,55～59歳,,三浦鈴子,女子,セ・志木,,,,,,,,,,2:31.44,2:26.86,2:16.28,1/4
46,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,1,浅尾有香,女子,セ・大森,2:41.19,,,"37.29,1:17.95,2:00.41",,,,,,2:27.87,2:21.98,2:11.40,7/4
47,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,2,広瀬百合香,女子,セ・武蔵小杉,2:41.39,,,"37.11,1:18.05,2:00.33",,,,,,2:27.87,2:21.98,2:11.40,7/5
48,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,3,佐々木美佐,女子,セ・平塚,2:45.15,,,"36.84,1:18.11,2:01.74",,,,,,2:27.87,2:21.98,2:11.40,7/6
49,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,4,友田智哲,女子,セ・南青山,2:51.81,,,"38.42,1:21.57,2:07.18",,,,,,2:27.87,2:21.98,2:11.40,7/3
50,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,5,柳有美子,女子,セ・おおたか,2:55.07,,,"42.31,1:27.32,2:13.01",,,,,,2:27.87,2:21.98,2:11.40,5/3
51,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,6,高橋麻子,女子,セ・市ヶ尾,2:55.31,,,"39.72,1:24.55,2:11.38",,,,,,2:27.87,2:21.98,2:11.40,7/9
52,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,7,成島志雅子,女子,セ・F宇都宮,3:20.89,,,"44.13,1:34.07,2:27.54",,,,,,2:27.87,2:21.98,2:11.40,5/7
53,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,50～54歳,8,森信子,女子,セ・大森,3:33.40,,,"49.91,1:44.08,2:39.30",,,,,,2:27.87,2:21.98,2:11.40,3/6
54,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,1,吉村華余,女子,セ・長津田,2:32.33,,,"34.01,1:12.22,1:52.06",,,,,,2:31.07,2:17.82,2:10.09,8/3
55,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,2,日下幸子,女子,ザバス川崎,2:35.38,,,"35.79,1:15.21,1:55.83",,,,,,2:31.07,2:17.82,2:10.09,8/10
56,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,3,四井美穂,女子,セ・天王洲,2:55.48,,,"39.76,1:23.83,2:09.65",,,,,,2:31.07,2:17.82,2:10.09,4/6
57,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,4,草野茜,女子,セ・二俣川,2:58.66,,,"40.96,1:25.76,2:12.51",,,,,,2:31.07,2:17.82,2:10.09,7/1
58,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,5,櫻井翠,女子,セ・横浜,3:03.03,,,"36.34,1:20.85,2:12.27",,,,,,2:31.07,2:17.82,2:10.09,8/1
59,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,6,吉池奈々,女子,セ・二俣川,3:05.74,,,"40.15,1:27.44,2:17.29",,,,,,2:31.07,2:17.82,2:10.09,6/4
60,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,7,細沼悦子,女子,セ・越谷,3:06.80,,,"43.50,1:32.76,2:22.94",,,,,,2:31.07,2:17.82,2:10.09,6/7
61,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,8,前田由希映,女子,セ・二俣川,3:17.84,,,"43.48,1:33.41,2:26.60",,,,,,2:31.07,2:17.82,2:10.09,6/2
62,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,9,宇田川美穂,女子,セ・天王洲,3:30.69,,,"46.88,1:40.11,2:35.84",,,,,,2:31.07,2:17.82,2:10.09,4/7
63,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,10,市川百合子,女子,セ・大宮宮原,3:33.21,,,"49.15,1:43.74,2:39.93",,,,,,2:31.07,2:17.82,2:10.09,5/6
64,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,11,赤坂恵美子,女子,セ・志木,3:46.24,,,"50.03,1:48.87,2:51.37",,,,,,2:31.07,2:17.82,2:10.09,4/10
65,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,45～49歳,12,高島典子,女子,セ・大森,3:48.41,,,"50.74,1:47.16,2:44.86",,,,,,2:31.07,2:17.82,2:10.09,2/3
66,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,40～44歳,1,小豆澤和代,女子,セ・慶應日吉,2:44.98,,,"36.57,1:17.39,2:01.54",,,,,,2:31.64,2:08.42,2:08.42,7/7
67,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,40～44歳,2,錦織佳奈子,女子,ザバス川崎,2:58.70,,,"38.59,1:22.69,2:09.65",,,,,,2:31.64,2:08.42,2:08.42,6/5
68,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,40～44歳,3,久保かおり,女子,セ・長津田,3:10.87,,,"41.95,1:30.45,2:21.82",,,,,,2:31.64,2:08.42,2:08.42,6/3
69,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,40～44歳,4,富永結衣子,女子,セ・大森,3:16.00,,,"43.98,1:32.86,2:24.02",,,,,,2:31.64,2:08.42,2:08.42,6/9
70,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,40～44歳,5,井島孝子,女子,セ・天王洲,3:45.77,,,"52.38,1:52.10,2:53.60",,,,,,2:31.64,2:08.42,2:08.42,1/7
71,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,35～39歳,1,久保美由紀,女子,セ・長津田,3:25.52,,,"46.00,1:37.39,2:32.24",,,,,,2:17.30,2:07.99,2:05.50,5/10
72,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,30～34歳,1,松前優里奈,女子,セ・おおたか,2:29.21,,,"33.88,1:11.88,1:50.48",,,,,,2:20.79,2:04.62,2:02.35,8/4
73,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,30～34歳,2,風間捺央,女子,セ・市川,2:31.34,,,"33.77,1:10.59,1:50.82",,,,,,2:20.79,2:04.62,2:02.35,8/8
74,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,30～34歳,3,吉田のばら,女子,セ・南千住,2:33.42,,,"34.78,1:12.78,1:52.53",,,,,,2:20.79,2:04.62,2:02.35,8/9
75,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,30～34歳,4,中山翠,女子,ザバス川崎,3:04.36,,,"40.74,1:27.29,2:15.40",,,,,,2:20.79,2:04.62,2:02.35,7/10
76,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,25～29歳,1,新後海優,女子,セ・トレッサ,2:27.33,,,"32.24,1:08.26,1:47.26",,,,,,2:20.67,2:06.81,2:02.06,8/6
77,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,25～29歳,2,川俣星,女子,セ・新都心,2:30.18,,,"35.11,1:13.99,1:51.90",,,,,,2:20.67,2:06.81,2:02.06,8/7
78,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,25～29歳,3,竹下菜々美,女子,セ・二俣川,2:31.09,,,"33.61,1:11.78,1:51.38",,,,,,2:20.67,2:06.81,2:02.06,8/2
79,78,2025,5,31,長水路,個人,1,200m自由形,女子,,,,,,18～24歳,1,岩城心美,女子,セ・武蔵小杉,2:20.55,,,"31.70,1:07.54,1:43.84",,,,,,2:16.87,,,8/5
80,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,80～84歳,1,今修二,男子,セ・越谷,3:29.64,,,"48.38,1:42.44,2:36.81",,,,,TRUE,3:39.71,2:40.87,2:40.22,2/7
81,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,80～84歳,2,中田正二,男子,セ・成城,3:31.36,,,"47.62,1:41.04,2:37.62",,,,,TRUE,3:39.71,2:40.87,2:40.22,1/7
82,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,75～79歳,1,伴野保志,男子,セ・阿佐谷,5:04.23,,,"1:03.00,2:19.44,3:44.20",,,,,,2:51.26,2:33.87,2:25.66,1/3
83,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,70～74歳,1,若宮強,男子,セ・成城,3:08.34,,,"40.32,1:27.51,2:16.66",,,,,,2:33.71,2:22.88,2:22.88,3/7
84,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,70～74歳,2,菱沼和男,男子,セ・葛西,3:21.70,,,"47.07,1:37.62,2:30.55",,,,,,2:33.71,2:22.88,2:22.88,3/10
85,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,70～74歳,3,飯沼明,男子,セ・長津田,3:25.94,,,"47.47,1:38.60,2:32.06",,,,,,2:33.71,2:22.88,2:22.88,2/8
86,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,70～74歳,4,折居彰,男子,セ・阿佐谷,3:26.62,,,"47.05,1:39.15,2:33.71",,,,,,2:33.71,2:22.88,2:22.88,1/4
87,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,70～74歳,5,森下善夫,男子,セ・大宮宮原,3:35.72,,,"48.41,1:43.60,2:40.72",,,,,,2:33.71,2:22.88,2:22.88,1/6
88,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,65～69歳,1,仲宇佐隆一,男子,セ・横浜,3:10.48,,,"41.39,1:30.28,2:21.44",,,,,,2:26.86,2:19.96,2:09.39,2/5
89,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,65～69歳,2,橋本政明,男子,セ・志木,3:27.20,,,"45.74,1:37.04,2:31.10",,,,,,2:26.86,2:19.96,2:09.39,1/5
90,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,65～69歳,,堂園徹,男子,セ・天王洲,,,,,,,,,,2:26.86,2:19.96,2:09.39,2/4
91,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,60～64歳,1,菊池千二,男子,セ・市ヶ尾,2:27.50,,,"31.93,1:09.90,1:49.18",,,,,,2:27.29,2:17.26,2:07.68,4/5
92,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,60～64歳,2,早津英哉,男子,セ・越谷,2:32.00,,,"34.54,1:14.20,1:52.77",,,,,,2:27.29,2:17.26,2:07.68,5/7
93,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,60～64歳,3,下家成人,男子,セ・二俣川,2:34.09,,,"34.53,1:12.34,1:53.18",,,,,,2:27.29,2:17.26,2:07.68,5/3
94,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,60～64歳,4,若島健二,男子,セ・二俣川,2:51.10,,,"39.64,1:22.85,2:07.44",,,,,,2:27.29,2:17.26,2:07.68,4/7
95,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,60～64歳,5,安間稔,男子,セ・市ヶ尾,2:56.95,,,"38.57,1:22.02,2:09.03",,,,,,2:27.29,2:17.26,2:07.68,4/9
96,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,60～64歳,6,山本和巳,男子,セ・茂原,3:13.45,,,"45.86,1:35.15,2:25.42",,,,,,2:27.29,2:17.26,2:07.68,3/9
97,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,1,矢部裕之,男子,セ・長津田,2:23.66,,,"32.17,1:07.67,1:44.96",,,,,,2:19.70,2:08.62,2:04.01,5/5
98,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,2,宮川則仁,男子,セ・大宮宮原,2:37.16,,,"35.00,1:14.48,1:55.78",,,,,,2:19.70,2:08.62,2:04.01,4/3
99,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,3,西野宮冬木,男子,セ・長津田,2:37.49,,,"36.94,1:18.19,1:59.67",,,,,,2:19.70,2:08.62,2:04.01,5/1
100,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,4,宮木幸彦,男子,セ・葛西,2:40.69,,,"37.64,1:19.50,2:01.16",,,,,,2:19.70,2:08.62,2:04.01,5/2
101,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,5,北村洋一,男子,セ・大森,2:43.08,,,"36.76,1:17.31,2:01.38",,,,,,2:19.70,2:08.62,2:04.01,5/9
102,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,6,本間丈博,男子,セ・稲毛海岸,2:50.35,,,"38.88,1:21.72,2:05.58",,,,,,2:19.70,2:08.62,2:04.01,4/4
103,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,7,吉峯幸郎,男子,セ・用賀,3:05.37,,,"41.62,1:27.37,2:16.75",,,,,,2:19.70,2:08.62,2:04.01,3/4
104,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,8,大塚秀幸,男子,セ・慶應日吉,3:13.84,,,"45.59,1:35.69,2:24.16",,,,,,2:19.70,2:08.62,2:04.01,3/3
105,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,9,萱沼憲司郎,男子,セ・茂原,3:24.16,,,"46.72,1:39.72,2:33.31",,,,,,2:19.70,2:08.62,2:04.01,2/6
106,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,10,佐藤流生,男子,セ・天王洲,3:53.97,,,"47.98,1:44.54,2:48.40",,,,,,2:19.70,2:08.62,2:04.01,2/3
107,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,55～59歳,,岩崎明,男子,セ・前橋,,,,,,,,,,2:19.70,2:08.62,2:04.01,4/2
108,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,50～54歳,1,関口義和,男子,セ・二俣川,2:26.96,,,"34.15,1:11.58,1:49.46",,,,,,2:14.24,1:59.87,1:58.62,6/1
109,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,50～54歳,2,山田耕一,男子,セ・清瀬,2:30.39,,,"34.85,1:12.89,1:51.79",,,,,,2:14.24,1:59.87,1:58.62,5/4
110,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,50～54歳,3,阿部友照,男子,セ・東十条,2:47.17,,,"37.90,1:19.54,2:04.09",,,,,,2:14.24,1:59.87,1:58.62,6/9
111,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,50～54歳,4,岡田能行,男子,セ・越谷,2:57.01,,,"39.87,1:24.87,2:11.43",,,,,,2:14.24,1:59.87,1:58.62,3/8
112,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,50～54歳,5,志水剛,男子,セ・大宮宮原,3:20.37,,,"42.42,1:35.56,2:28.67",,,,,,2:14.24,1:59.87,1:58.62,3/1
113,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,50～54歳,6,中田雄也,男子,墨田区体育館,3:24.59,,,"42.15,1:32.23,2:29.13",,,,,,2:14.24,1:59.87,1:58.62,3/2
114,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,50～54歳,,周防和彦,男子,セ・稲毛海岸,,,,,,,,,,2:14.24,1:59.87,1:58.62,6/2
115,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,45～49歳,1,永瀬知之,男子,セ・二俣川,2:13.86,,,"30.21,1:04.45,1:39.89",,,,,,2:07.04,1:58.36,1:55.39,6/8
116,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,45～49歳,2,中込孝之,男子,ザバス川崎,2:20.04,,,"31.35,1:06.22,1:43.40",,,,,,2:07.04,1:58.36,1:55.39,6/5
117,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,45～49歳,3,花井一也,男子,セ・長津田,2:26.84,,,"33.30,1:10.15,1:48.68",,,,,,2:07.04,1:58.36,1:55.39,5/6
118,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,45～49歳,4,山内悠,男子,セ・市ヶ尾,2:29.29,,,"34.40,1:13.22,1:51.96",,,,,,2:07.04,1:58.36,1:55.39,6/10
119,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,45～49歳,5,西田幸弘,男子,セ・藤沢,2:36.07,,,"36.24,1:15.23,1:55.46",,,,,,2:07.04,1:58.36,1:55.39,5/8
120,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,45～49歳,6,齊藤仁,男子,セ・茂原,2:37.23,,,"35.33,1:15.02,1:56.11",,,,,,2:07.04,1:58.36,1:55.39,4/6
121,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,45～49歳,7,古屋俊一,男子,セ・ときわ台,2:43.08,,,"35.60,1:16.47,1:59.00",,,,,,2:07.04,1:58.36,1:55.39,4/8
122,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,40～44歳,1,鶴谷学,男子,セ・二俣川,2:06.87,,,"29.45,1:01.79,1:34.34",,,,,TRUE,2:07.37,1:59.07,1:53.65,7/4
123,78,2025,5,31,長水路,個人,2,200m自由形,男子,,,,,,40～44歳,2,石井将太,男子,セ・成瀬,2:16.06,,,"30.79,1:04.62,1:39.54",,,,,,2:07.37,1:59.07,1:53.65,6/4
