ID,回,年,月,日,水路,タイプ,レース番号,競技名,競技性別,リレー年齢区分,リレー実年齢合計,リレータイム,リレー大会新差,リレー泳順,個人年齢区分,順位,選手名,性別,チーム名,個人タイム,個人大会新差,飛込タイム,LAPタイム,個人得点,チーム得点,申請タイム,ぴったり賞,大会新,大会記録,日本記録,世界記録,レーン
14,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,284,3:37.99,,2,,3,岡田啓子,,セ・桶川北本,52.21,,,,,,,,,2:45.72,2:23.39,2:14.99,1/9
15,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,284,3:37.99,,3,,3,池長幸子,,セ・桶川北本,53.93,,,,,,,,,2:45.72,2:23.39,2:14.99,1/9
16,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,280～319歳,284,3:37.99,,4,,3,須田菜奈子,,セ・桶川北本,47.62,,,,,,,,,2:45.72,2:23.39,2:14.99,1/9
17,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:28.43,,1,,1,永瀬秀子,,セ・二俣川,32.36,,,,,,,,,2:18.66,2:06.89,2:00.75,2/8
18,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:28.43,,2,,1,盛田真規子,,セ・二俣川,40.78,,,,,,,,,2:18.66,2:06.89,2:00.75,2/8
19,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:28.43,,3,,1,近藤ひな子,,セ・二俣川,39.38,,,,,,,,,2:18.66,2:06.89,2:00.75,2/8
20,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,258,2:28.43,,4,,1,松川律子,,セ・二俣川,35.91,,,,,,,,,2:18.66,2:06.89,2:00.75,2/8
21,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:41.16,,1,,2,五十嵐知佐,,セ・おおたか,36.67,,,,,,,,,2:18.66,2:06.89,2:00.75,1/5
22,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:41.16,,2,,2,岡村悦子,,セ・おおたか,43.68,,,,,,,,,2:18.66,2:06.89,2:00.75,1/5
23,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:41.16,,3,,2,高木保子,,セ・おおたか,46.24,,,,,,,,,2:18.66,2:06.89,2:00.75,1/5
24,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,245,2:41.16,,4,,2,中村可奈子,,セ・おおたか,34.57,,,,,,,,,2:18.66,2:06.89,2:00.75,1/5
25,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:53.14,,1,,3,岩本亜弓,,セ・慶應日吉,41.88,,,,,,,,,2:18.66,2:06.89,2:00.75,1/6
26,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:53.14,,2,,3,竹原君枝,,セ・慶應日吉,52.40,,,,,,,,,2:18.66,2:06.89,2:00.75,1/6
27,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:53.14,,3,,3,原田由美子,,セ・慶應日吉,48.60,,,,,,,,,2:18.66,2:06.89,2:00.75,1/6
28,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,251,2:53.14,,4,,3,宮本八重,,セ・慶應日吉,30.26,,,,,,,,,2:18.66,2:06.89,2:00.75,1/6
29,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,3:05.49,,1,,4,于亜芝,,セ・南千住,57.29,,,,,,,,,2:18.66,2:06.89,2:00.75,1/7
30,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,3:05.49,,2,,4,星野典子,,セ・南千住,46.22,,,,,,,,,2:18.66,2:06.89,2:00.75,1/7
31,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,3:05.49,,3,,4,古宇田淳子,,セ・南千住,44.59,,,,,,,,,2:18.66,2:06.89,2:00.75,1/7
32,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,247,3:05.49,,4,,4,町田麻里,,セ・南千住,37.39,,,,,,,,,2:18.66,2:06.89,2:00.75,1/7
33,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,3:07.03,,1,,5,小笠原暁子,,セ・清瀬,44.75,,,,,,,,,2:18.66,2:06.89,2:00.75,1/4
34,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,3:07.03,,2,,5,新井裕子,,セ・清瀬,44.63,,,,,,,,,2:18.66,2:06.89,2:00.75,1/4
35,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,3:07.03,,3,,5,古平正美,,セ・清瀬,56.64,,,,,,,,,2:18.66,2:06.89,2:00.75,1/4
36,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,240～279歳,242,3:07.03,,4,,5,レントフェルト慶子,,セ・清瀬,41.01,,,,,,,,,2:18.66,2:06.89,2:00.75,1/4
37,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,212,2:22.30,,1,,1,佐藤洋子,,セ・成瀬,36.57,,,,,,,,,2:09.81,1:58.55,1:54.10,2/3
38,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,212,2:22.30,,2,,1,熊田悦子,,セ・成瀬,36.58,,,,,,,,,2:09.81,1:58.55,1:54.10,2/3
39,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,212,2:22.30,,3,,1,高梨美樹,,セ・成瀬,38.41,,,,,,,,,2:09.81,1:58.55,1:54.10,2/3
40,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,212,2:22.30,,4,,1,仲田笑美,,セ・成瀬,30.74,,,,,,,,,2:09.81,1:58.55,1:54.10,2/3
41,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,214,2:23.00,,1,,2,柳美希,,セ・松戸,33.39,,,,,,,,,2:09.81,1:58.55,1:54.10,2/7
42,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,214,2:23.00,,2,,2,八尋加苗,,セ・松戸,34.61,,,,,,,,,2:09.81,1:58.55,1:54.10,2/7
43,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,214,2:23.00,,3,,2,及川薫,,セ・松戸,36.68,,,,,,,,,2:09.81,1:58.55,1:54.10,2/7
44,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,214,2:23.00,,4,,2,高橋久美,,セ・松戸,38.32,,,,,,,,,2:09.81,1:58.55,1:54.10,2/7
45,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:36.60,,1,,3,吉田のばら,,セ・南千住,30.95,,,,,,,,,2:09.81,1:58.55,1:54.10,2/2
46,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:36.60,,2,,3,杉本浩美,,セ・南千住,31.88,,,,,,,,,2:09.81,1:58.55,1:54.10,2/2
47,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:36.60,,3,,3,下川喜美枝,,セ・南千住,48.55,,,,,,,,,2:09.81,1:58.55,1:54.10,2/2
48,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,200～239歳,223,2:36.60,,4,,3,石崎節代,,セ・南千住,45.22,,,,,,,,,2:09.81,1:58.55,1:54.10,2/2
49,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,174,2:18.82,,1,,1,草野茜,,セ・二俣川,35.05,,,,,,,,,2:05.08,1:54.99,1:48.44,2/4
50,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,174,2:18.82,,2,,1,吉池奈々,,セ・二俣川,37.12,,,,,,,,,2:05.08,1:54.99,1:48.44,2/4
51,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,174,2:18.82,,3,,1,前田由希映,,セ・二俣川,37.39,,,,,,,,,2:05.08,1:54.99,1:48.44,2/4
52,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,174,2:18.82,,4,,1,遠藤桃,,セ・二俣川,29.26,,,,,,,,,2:05.08,1:54.99,1:48.44,2/4
53,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,181,2:23.17,,1,,2,遠藤真理,,セ・袖ヶ浦,34.37,,,,,,,,,2:05.08,1:54.99,1:48.44,2/6
54,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,181,2:23.17,,2,,2,豊島由里子,,セ・袖ヶ浦,49.91,,,,,,,,,2:05.08,1:54.99,1:48.44,2/6
55,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,181,2:23.17,,3,,2,大和久佳江,,セ・袖ヶ浦,30.26,,,,,,,,,2:05.08,1:54.99,1:48.44,2/6
56,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,181,2:23.17,,4,,2,豊島葉子,,セ・袖ヶ浦,28.63,,,,,,,,,2:05.08,1:54.99,1:48.44,2/6
57,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,191,2:36.06,,1,,3,山本登美子,,セ・桶川北本,43.64,,,,,,,,,2:05.08,1:54.99,1:48.44,2/9
58,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,191,2:36.06,,2,,3,加藤涼子,,セ・桶川北本,43.82,,,,,,,,,2:05.08,1:54.99,1:48.44,2/9
59,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,191,2:36.06,,3,,3,村岡礼奈,,セ・桶川北本,35.44,,,,,,,,,2:05.08,1:54.99,1:48.44,2/9
60,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,160～199歳,191,2:36.06,,4,,3,鈴木和佳奈,,セ・桶川北本,33.16,,,,,,,,,2:05.08,1:54.99,1:48.44,2/9
61,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,72～119歳,110,2:01.64,,1,,1,小林志穂,,セ・葛西,29.69,,,,,,,,,1:57.97,1:48.39,1:48.16,2/5
62,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,72～119歳,110,2:01.64,,2,,1,永田加那子,,セ・葛西,30.73,,,,,,,,,1:57.97,1:48.39,1:48.16,2/5
63,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,72～119歳,110,2:01.64,,3,,1,野口奈旺子,,セ・葛西,30.50,,,,,,,,,1:57.97,1:48.39,1:48.16,2/5
64,80,2026,5,2,長水路,チーム,3,4×50mフリーリレー,女子,72～119歳,110,2:01.64,,4,,1,篠田璃七,,セ・葛西,30.72,,,,,,,,,1:57.97,1:48.39,1:48.16,2/5
65,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,294,2:27.35,,1,,1,羽田浩一,,セ・成瀬,31.56,,,,,,,,,2:18.54,2:02.04,1:53.43,1/3
66,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,294,2:27.35,,2,,1,木津誠,,セ・成瀬,37.07,,,,,,,,,2:18.54,2:02.04,1:53.43,1/3
67,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,294,2:27.35,,3,,1,吉田亮,,セ・成瀬,37.37,,,,,,,,,2:18.54,2:02.04,1:53.43,1/3
68,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,294,2:27.35,,4,,1,中田正二,,セ・成瀬,41.35,,,,,,,,,2:18.54,2:02.04,1:53.43,1/3
69,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,284,2:42.28,,1,,2,長野守,,セ・慶應日吉,38.26,,,,,,,,,2:18.54,2:02.04,1:53.43,1/8
70,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,284,2:42.28,,2,,2,小田稔,,セ・慶應日吉,50.45,,,,,,,,,2:18.54,2:02.04,1:53.43,1/8
71,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,284,2:42.28,,3,,2,山本勝,,セ・慶應日吉,39.73,,,,,,,,,2:18.54,2:02.04,1:53.43,1/8
72,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,284,2:42.28,,4,,2,岩田寛,,セ・慶應日吉,33.84,,,,,,,,,2:18.54,2:02.04,1:53.43,1/8
73,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,310,3:18.29,,1,,3,縫田駿一,,セ・おおたか,52.87,,,,,,,,,2:18.54,2:02.04,1:53.43,1/9
74,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,310,3:18.29,,2,,3,手塚満,,セ・おおたか,52.31,,,,,,,,,2:18.54,2:02.04,1:53.43,1/9
75,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,310,3:18.29,,3,,3,松永勝,,セ・おおたか,48.15,,,,,,,,,2:18.54,2:02.04,1:53.43,1/9
76,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,280～319歳,310,3:18.29,,4,,3,橋本亘,,セ・おおたか,44.96,,,,,,,,,2:18.54,2:02.04,1:53.43,1/9
77,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,243,2:00.72,,1,,1,會田修一,,セ・おおたか,32.34,,,,,,,,,1:53.10,1:50.33,1:42.40,2/8
78,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,243,2:00.72,,2,,1,海辺信吉,,セ・おおたか,30.26,,,,,,,,,1:53.10,1:50.33,1:42.40,2/8
79,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,243,2:00.72,,3,,1,前田光輝,,セ・おおたか,30.26,,,,,,,,,1:53.10,1:50.33,1:42.40,2/8
80,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,243,2:00.72,,4,,1,倉持孝博,,セ・おおたか,27.86,,,,,,,,,1:53.10,1:50.33,1:42.40,2/8
81,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,241,2:08.39,,1,,2,遠藤隆昭,,セ・大宮宮原,35.45,,,,,,,,,1:53.10,1:50.33,1:42.40,2/1
82,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,241,2:08.39,,2,,2,宮川則仁,,セ・大宮宮原,31.18,,,,,,,,,1:53.10,1:50.33,1:42.40,2/1
83,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,241,2:08.39,,3,,2,宇田川祐一,,セ・大宮宮原,31.13,,,,,,,,,1:53.10,1:50.33,1:42.40,2/1
84,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,241,2:08.39,,4,,2,清田真人,,セ・大宮宮原,30.63,,,,,,,,,1:53.10,1:50.33,1:42.40,2/1
85,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,276,2:36.63,,1,,3,山賀勝之,,セ・南青山,31.18,,,,,,,,,1:53.10,1:50.33,1:42.40,1/7
86,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,276,2:36.63,,2,,3,沼田真清,,セ・南青山,30.93,,,,,,,,,1:53.10,1:50.33,1:42.40,1/7
87,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,276,2:36.63,,3,,3,岸田孝,,セ・南青山,40.85,,,,,,,,,1:53.10,1:50.33,1:42.40,1/7
88,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,240～279歳,276,2:36.63,,4,,3,神保伸幸,,セ・南青山,53.67,,,,,,,,,1:53.10,1:50.33,1:42.40,1/7
89,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,203,1:53.71,,1,,1,堀川広祐,,セ・二俣川,31.51,,,,,,,,,1:46.48,1:42.21,1:38.24,3/3
90,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,203,1:53.71,,2,,1,永瀬知之,,セ・二俣川,26.98,,,,,,,,,1:46.48,1:42.21,1:38.24,3/3
91,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,203,1:53.71,,3,,1,石上智啓,,セ・二俣川,29.11,,,,,,,,,1:46.48,1:42.21,1:38.24,3/3
92,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,203,1:53.71,,4,,1,大村俊文,,セ・二俣川,26.11,,,,,,,,,1:46.48,1:42.21,1:38.24,3/3
93,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:58.29,,1,,2,前島悠也,,セ・葛西,26.87,,,,,,,,,1:46.48,1:42.21,1:38.24,2/7
94,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:58.29,,2,,2,小林健,,セ・葛西,30.16,,,,,,,,,1:46.48,1:42.21,1:38.24,2/7
95,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:58.29,,3,,2,弭間政隆,,セ・葛西,29.96,,,,,,,,,1:46.48,1:42.21,1:38.24,2/7
96,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:58.29,,4,,2,原田真,,セ・葛西,31.30,,,,,,,,,1:46.48,1:42.21,1:38.24,2/7
97,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:59.32,,1,,3,田窪達,,セ・市ヶ尾,27.04,,,,,,,,,1:46.48,1:42.21,1:38.24,2/4
98,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:59.32,,2,,3,新井良育,,セ・市ヶ尾,31.23,,,,,,,,,1:46.48,1:42.21,1:38.24,2/4
99,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:59.32,,3,,3,大滝恭伸,,セ・市ヶ尾,35.80,,,,,,,,,1:46.48,1:42.21,1:38.24,2/4
100,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,1:59.32,,4,,3,綿貫太地,,セ・市ヶ尾,25.25,,,,,,,,,1:46.48,1:42.21,1:38.24,2/4
101,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:02.19,,1,,4,西野宮冬木,,セ・長津田,30.72,,,,,,,,,1:46.48,1:42.21,1:38.24,2/5
102,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:02.19,,2,,4,池谷千尋,,セ・長津田,32.34,,,,,,,,,1:46.48,1:42.21,1:38.24,2/5
103,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:02.19,,3,,4,竹下翔,,セ・長津田,30.73,,,,,,,,,1:46.48,1:42.21,1:38.24,2/5
104,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:02.19,,4,,4,花井一也,,セ・長津田,28.40,,,,,,,,,1:46.48,1:42.21,1:38.24,2/5
105,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,2:05.89,,1,,5,溝口泰平,,セ・八王子,27.39,,,,,,,,,1:46.48,1:42.21,1:38.24,2/3
106,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,2:05.89,,2,,5,興野巧磨,,セ・八王子,31.05,,,,,,,,,1:46.48,1:42.21,1:38.24,2/3
107,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,2:05.89,,3,,5,添田邦彦,,セ・八王子,29.56,,,,,,,,,1:46.48,1:42.21,1:38.24,2/3
108,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,202,2:05.89,,4,,5,阿部敬,,セ・八王子,37.89,,,,,,,,,1:46.48,1:42.21,1:38.24,2/3
109,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,211,2:09.45,,1,,6,門倉孝行,,セ・慶應日吉,30.47,,,,,,,,,1:46.48,1:42.21,1:38.24,2/2
110,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,211,2:09.45,,2,,6,久保田裕一,,セ・慶應日吉,36.20,,,,,,,,,1:46.48,1:42.21,1:38.24,2/2
111,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,211,2:09.45,,3,,6,青木一晃,,セ・慶應日吉,29.37,,,,,,,,,1:46.48,1:42.21,1:38.24,2/2
112,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,211,2:09.45,,4,,6,穴田啓樹,,セ・慶應日吉,33.41,,,,,,,,,1:46.48,1:42.21,1:38.24,2/2
113,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.50,,1,,7,小山邦彦,,セ・おおたか,33.35,,,,,,,,,1:46.48,1:42.21,1:38.24,1/5
114,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.50,,2,,7,山田義明,,セ・おおたか,34.45,,,,,,,,,1:46.48,1:42.21,1:38.24,1/5
115,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.50,,3,,7,宮本恭幸,,セ・おおたか,32.64,,,,,,,,,1:46.48,1:42.21,1:38.24,1/5
116,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.50,,4,,7,登坂健志,,セ・おおたか,29.06,,,,,,,,,1:46.48,1:42.21,1:38.24,1/5
117,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.78,,1,,8,石井聖也,,セ・西新井,26.19,,,,,,,,,1:46.48,1:42.21,1:38.24,1/4
118,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.78,,2,,8,小西始,,セ・西新井,26.55,,,,,,,,,1:46.48,1:42.21,1:38.24,1/4
119,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.78,,3,,8,丸山恵太,,セ・西新井,34.87,,,,,,,,,1:46.48,1:42.21,1:38.24,1/4
120,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,200,2:09.78,,4,,8,松下達一,,セ・西新井,42.17,,,,,,,,,1:46.48,1:42.21,1:38.24,1/4
121,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:10.46,,1,,9,藤井清和,,セ・武蔵小杉,30.93,,,,,,,,,1:46.48,1:42.21,1:38.24,2/9
122,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:10.46,,2,,9,岡本篤志,,セ・武蔵小杉,32.12,,,,,,,,,1:46.48,1:42.21,1:38.24,2/9
123,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:10.46,,3,,9,佐野裕之,,セ・武蔵小杉,36.59,,,,,,,,,1:46.48,1:42.21,1:38.24,2/9
124,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:10.46,,4,,9,山田大介,,セ・武蔵小杉,30.82,,,,,,,,,1:46.48,1:42.21,1:38.24,2/9
125,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:22.08,,1,,10,倉持公一,,セ・天王洲,27.74,,,,,,,,,1:46.48,1:42.21,1:38.24,1/6
126,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:22.08,,2,,10,久保卓士,,セ・天王洲,32.38,,,,,,,,,1:46.48,1:42.21,1:38.24,1/6
127,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:22.08,,3,,10,佐藤流生,,セ・天王洲,46.51,,,,,,,,,1:46.48,1:42.21,1:38.24,1/6
128,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,220,2:22.08,,4,,10,日暮正明,,セ・天王洲,35.45,,,,,,,,,1:46.48,1:42.21,1:38.24,1/6
129,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,211,2:25.07,,1,,11,山本和巳,,セ・茂原,37.23,,,,,,,,,1:46.48,1:42.21,1:38.24,1/2
130,80,2026,5,2,長水路,チーム,4,4×50mフリーリレー,男子,200～239歳,211,2:25.07,,2,,11,丸喜章,,セ・茂原,42.45,,,,,,,,,1:46.48,1:42.21,1:38.24,1/2
