ID,回,年,月,日,水路,タイプ,レース番号,競技名,競技性別,リレー年齢区分,リレー実年齢合計,リレータイム,リレー大会新差,リレー泳順,個人年齢区分,順位,選手名,性別,チーム名,個人タイム,個人大会新差,飛込タイム,LAPタイム,個人得点,チーム得点,申請タイム,ぴったり賞,大会新,大会記録,日本記録,世界記録,レーン
12,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,286,1:31.00,,4,,2,川端淑子,,天王洲,19.91,,,,,,,,,1:19.71,,,2/6
13,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,291,1:32.67,,1,,3,藤井一恵,,大森,24.37,,,,,,,,,1:19.71,,,4/6
14,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,291,1:32.67,,2,,3,井上美佐子,,大森,24.37,,,,,,,,,1:19.71,,,4/6
15,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,291,1:32.67,,3,,3,市野克子,,大森,23.54,,,,,,,,,1:19.71,,,4/6
16,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,291,1:32.67,,4,,3,室谷晴江,,大森,25.59,,,,,,,,,1:19.71,,,4/6
17,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,280,1:33.34,,1,,4,森本美恵,,松戸,22.42,,,,,,,,,1:19.71,,,3/8
18,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,280,1:33.34,,2,,4,池田則子,,松戸,22.42,,,,,,,,,1:19.71,,,3/8
19,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,280,1:33.34,,3,,4,相澤史子,,松戸,27.83,,,,,,,,,1:19.71,,,3/8
20,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,280,1:33.34,,4,,4,若松はる子,,松戸,21.82,,,,,,,,,1:19.71,,,3/8
21,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:35.63,,1,,5,清水裕子,,二俣川,24.78,,,,,,,,,1:19.71,,,3/3
22,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:35.63,,2,,5,小沢邦恵,,二俣川,24.78,,,,,,,,,1:19.71,,,3/3
23,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:35.63,,3,,5,近藤ひな子,,二俣川,26.35,,,,,,,,,1:19.71,,,3/3
24,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:35.63,,4,,5,吉見一江,,二俣川,21.19,,,,,,,,,1:19.71,,,3/3
25,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:36.45,,1,,6,松田聡美,,成城,20.81,,,,,,,,,1:19.71,,,3/4
26,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:36.45,,2,,6,上田寿美子,,成城,20.81,,,,,,,,,1:19.71,,,3/4
27,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:36.45,,3,,6,草森理子,,成城,31.60,,,,,,,,,1:19.71,,,3/4
28,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:36.45,,4,,6,栗林眞知子,,成城,22.81,,,,,,,,,1:19.71,,,3/4
29,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,288,1:36.68,,1,,7,池淵玲子,,慶應日吉,27.96,,,,,,,,,1:19.71,,,1/5
30,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,288,1:36.68,,2,,7,岡本靖子,,慶應日吉,27.96,,,,,,,,,1:19.71,,,1/5
31,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,288,1:36.68,,3,,7,森谷登志江,,慶應日吉,28.66,,,,,,,,,1:19.71,,,1/5
32,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,288,1:36.68,,4,,7,戸倉陽子,,慶應日吉,19.06,,,,,,,,,1:19.71,,,1/5
33,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,283,1:37.15,,1,,8,菅和江,,戸塚,26.50,,,,,,,,,1:19.71,,,1/4
34,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,283,1:37.15,,2,,8,福田加代子,,戸塚,26.50,,,,,,,,,1:19.71,,,1/4
35,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,283,1:37.15,,3,,8,日和久美子,,戸塚,26.48,,,,,,,,,1:19.71,,,1/4
36,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,283,1:37.15,,4,,8,菅井道子,,戸塚,23.02,,,,,,,,,1:19.71,,,1/4
37,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,292,1:38.46,,1,,9,池田真木子,,阿佐谷,29.31,,,,,,,,,1:19.71,,,2/5
38,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,292,1:38.46,,2,,9,小池理恵子,,阿佐谷,29.31,,,,,,,,,1:19.71,,,2/5
39,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,292,1:38.46,,3,,9,樋口孝子,,阿佐谷,21.83,,,,,,,,,1:19.71,,,2/5
40,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,292,1:38.46,,4,,9,田中敏子,,阿佐谷,24.86,,,,,,,,,1:19.71,,,2/5
41,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,294,1:39.25,,1,,10,宮川禮子,,清瀬,27.97,,,,,,,,,1:19.71,,,2/3
42,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,294,1:39.25,,2,,10,手塚泰子,,清瀬,27.97,,,,,,,,,1:19.71,,,2/3
43,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,294,1:39.25,,3,,10,岡田眞弓,,清瀬,30.65,,,,,,,,,1:19.71,,,2/3
44,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,294,1:39.25,,4,,10,馬場悦子,,清瀬,18.28,,,,,,,,,1:19.71,,,2/3
45,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:41.92,,1,,11,星幸恵,,クリーンスパ,31.88,,,,,,,,,1:19.71,,,3/5
46,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:41.92,,2,,11,森川佳余子,,クリーンスパ,31.88,,,,,,,,,1:19.71,,,3/5
47,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:41.92,,3,,11,酒井寿美恵,,クリーンスパ,21.64,,,,,,,,,1:19.71,,,3/5
48,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,284,1:41.92,,4,,11,鈴木静江,,クリーンスパ,20.43,,,,,,,,,1:19.71,,,3/5
49,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,285,1:43.90,,1,,12,小宮山美芽,,天王洲,23.38,,,,,,,,,1:19.71,,,1/6
50,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,285,1:43.90,,2,,12,寺西寿賀子,,天王洲,23.38,,,,,,,,,1:19.71,,,1/6
51,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,285,1:43.90,,3,,12,梅田栄己子,,天王洲,33.84,,,,,,,,,1:19.71,,,1/6
52,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,285,1:43.90,,4,,12,柴田千代子,,天王洲,21.16,,,,,,,,,1:19.71,,,1/6
53,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:46.44,,1,,13,友野敬子,,館山,31.37,,,,,,,,,1:19.71,,,1/3
54,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:46.44,,2,,13,吉田あけみ,,館山,31.37,,,,,,,,,1:19.71,,,1/3
55,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:46.44,,3,,13,吉田有子,,館山,28.64,,,,,,,,,1:19.71,,,1/3
56,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,280～319歳,289,1:46.44,,4,,13,倉元恵子,,館山,22.86,,,,,,,,,1:19.71,,,1/3
57,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,247,1:14.28,,1,,1,上野真弓,,二俣川,20.83,,,,,,,,,1:08.57,,,6/7
58,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,247,1:14.28,,2,,1,盛田真規子,,二俣川,20.83,,,,,,,,,1:08.57,,,6/7
59,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,247,1:14.28,,3,,1,武井麻知子,,二俣川,22.66,,,,,,,,,1:08.57,,,6/7
60,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,247,1:14.28,,4,,1,永瀬秀子,,二俣川,16.48,,,,,,,,,1:08.57,,,6/7
61,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,241,1:19.07,,1,,2,棚網恵理,,阿佐谷,18.37,,,,,,,,,1:08.57,,,5/3
62,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,241,1:19.07,,2,,2,石原なおみ,,阿佐谷,18.37,,,,,,,,,1:08.57,,,5/3
63,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,241,1:19.07,,3,,2,野島正代,,阿佐谷,22.57,,,,,,,,,1:08.57,,,5/3
64,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,241,1:19.07,,4,,2,宮田ひとみ,,阿佐谷,19.55,,,,,,,,,1:08.57,,,5/3
65,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,240,1:22.14,,1,,3,原昌代,,市ヶ尾,23.55,,,,,,,,,1:08.57,,,5/1
66,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,240,1:22.14,,2,,3,荒深なみ,,市ヶ尾,23.55,,,,,,,,,1:08.57,,,5/1
67,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,240,1:22.14,,3,,3,綿貫麻衣子,,市ヶ尾,28.05,,,,,,,,,1:08.57,,,5/1
68,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,240,1:22.14,,4,,3,高橋麻子,,市ヶ尾,15.49,,,,,,,,,1:08.57,,,5/1
69,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,250,1:24.62,,1,,4,廣瀬伸子,,成城,27.81,,,,,,,,,1:08.57,,,5/6
70,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,250,1:24.62,,2,,4,高梨美樹,,成城,27.81,,,,,,,,,1:08.57,,,5/6
71,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,250,1:24.62,,3,,4,仲田久美子,,成城,21.64,,,,,,,,,1:08.57,,,5/6
72,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,250,1:24.62,,4,,4,柳沢智子,,成城,15.82,,,,,,,,,1:08.57,,,5/6
73,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,244,1:31.06,,1,,5,小林和江,,福生,21.69,,,,,,,,,1:08.57,,,2/4
74,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,244,1:31.06,,2,,5,勝又聡子,,福生,21.69,,,,,,,,,1:08.57,,,2/4
75,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,244,1:31.06,,3,,5,清水孝子,,福生,25.07,,,,,,,,,1:08.57,,,2/4
76,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,244,1:31.06,,4,,5,宮原美穂,,福生,23.40,,,,,,,,,1:08.57,,,2/4
77,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,261,1:31.59,,1,,6,石崎節代,,南千住,23.19,,,,,,,,,1:08.57,,,3/2
78,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,261,1:31.59,,2,,6,花形一実,,南千住,23.19,,,,,,,,,1:08.57,,,3/2
79,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,261,1:31.59,,3,,6,町田麻里,,南千住,26.58,,,,,,,,,1:08.57,,,3/2
80,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,261,1:31.59,,4,,6,平井節子,,南千住,19.59,,,,,,,,,1:08.57,,,3/2
81,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,243,1:34.68,,1,,7,石井恵津,,自由が丘,26.50,,,,,,,,,1:08.57,,,4/1
82,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,243,1:34.68,,2,,7,益田加津子,,自由が丘,26.50,,,,,,,,,1:08.57,,,4/1
83,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,243,1:34.68,,3,,7,船津香,,自由が丘,25.18,,,,,,,,,1:08.57,,,4/1
84,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,243,1:34.68,,4,,7,棚橋悦子,,自由が丘,24.38,,,,,,,,,1:08.57,,,4/1
85,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,251,1:37.92,,1,,8,中野朗子,,慶應日吉,21.24,,,,,,,,,1:08.57,,,3/1
86,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,251,1:37.92,,2,,8,加藤敬子,,慶應日吉,21.24,,,,,,,,,1:08.57,,,3/1
87,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,251,1:37.92,,3,,8,宮本八重,,慶應日吉,39.61,,,,,,,,,1:08.57,,,3/1
88,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,240～279歳,251,1:37.92,,4,,8,田野倉和子,,慶應日吉,14.76,,,,,,,,,1:08.57,,,3/1
89,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,213,1:10.78,,1,,1,小林のぞみ,,越谷,20.49,,,,,,,,,1:06.51,,,5/5
90,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,213,1:10.78,,2,,1,磯村由紀子,,越谷,20.49,,,,,,,,,1:06.51,,,5/5
91,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,213,1:10.78,,3,,1,遠藤桃,,越谷,19.61,,,,,,,,,1:06.51,,,5/5
92,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,213,1:10.78,,4,,1,石田良子,,越谷,14.75,,,,,,,,,1:06.51,,,5/5
93,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,211,1:12.11,,1,,2,服部美菜,,自由が丘,15.91,,,,,,,,,1:06.51,,,6/1
94,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,211,1:12.11,,2,,2,ダン典子,,自由が丘,15.91,,,,,,,,,1:06.51,,,6/1
95,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,211,1:12.11,,3,,2,生田目則子,,自由が丘,22.24,,,,,,,,,1:06.51,,,6/1
96,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,211,1:12.11,,4,,2,高間智子,,自由が丘,17.01,,,,,,,,,1:06.51,,,6/1
97,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,223,1:18.91,,1,,3,山本由起子,,南千住,22.77,,,,,,,,,1:06.51,,,5/2
98,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,223,1:18.91,,2,,3,田原文月,,南千住,22.77,,,,,,,,,1:06.51,,,5/2
99,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,223,1:18.91,,3,,3,杉本浩美,,南千住,21.53,,,,,,,,,1:06.51,,,5/2
100,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,223,1:18.91,,4,,3,兼子敬子,,南千住,15.34,,,,,,,,,1:06.51,,,5/2
101,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:19.91,,1,,4,高見沢ゆみ子,,慶應日吉,21.23,,,,,,,,,1:06.51,,,5/8
102,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:19.91,,2,,4,RacaruGabriela,,慶應日吉,21.23,,,,,,,,,1:06.51,,,5/8
103,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:19.91,,3,,4,井手敦子,,慶應日吉,23.26,,,,,,,,,1:06.51,,,5/8
104,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:19.91,,4,,4,前畑章子,,慶應日吉,20.28,,,,,,,,,1:06.51,,,5/8
105,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,228,1:23.40,,1,,5,荒川直子,,大宮宮原,23.75,,,,,,,,,1:06.51,,,3/6
106,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,228,1:23.40,,2,,5,坂井慶子,,大宮宮原,23.75,,,,,,,,,1:06.51,,,3/6
107,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,228,1:23.40,,3,,5,西田三佐子,,大宮宮原,22.50,,,,,,,,,1:06.51,,,3/6
108,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,228,1:23.40,,4,,5,柳澤聡子,,大宮宮原,20.34,,,,,,,,,1:06.51,,,3/6
109,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,216,1:25.85,,1,,6,小池淳子,,長津田,22.39,,,,,,,,,1:06.51,,,4/2
110,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,216,1:25.85,,2,,6,三沢弘美,,長津田,22.39,,,,,,,,,1:06.51,,,4/2
111,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,216,1:25.85,,3,,6,久保美由紀,,長津田,23.13,,,,,,,,,1:06.51,,,4/2
112,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,216,1:25.85,,4,,6,久保とし子,,長津田,21.34,,,,,,,,,1:06.51,,,4/2
113,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,218,1:28.80,,1,,7,平林油美,,南行徳,23.23,,,,,,,,,1:06.51,,,3/7
114,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,218,1:28.80,,2,,7,福澤絵理,,南行徳,23.23,,,,,,,,,1:06.51,,,3/7
115,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,218,1:28.80,,3,,7,大野祐子,,南行徳,22.15,,,,,,,,,1:06.51,,,3/7
116,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,218,1:28.80,,4,,7,岡田まり子,,南行徳,25.41,,,,,,,,,1:06.51,,,3/7
117,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:32.44,,1,,8,奈良佳枝,,蘇我,22.49,,,,,,,,,1:06.51,,,4/8
118,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:32.44,,2,,8,増子保子,,蘇我,22.49,,,,,,,,,1:06.51,,,4/8
119,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:32.44,,3,,8,奥野郁子,,蘇我,22.71,,,,,,,,,1:06.51,,,4/8
120,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,200～239歳,221,1:32.44,,4,,8,小林恵理子,,蘇我,27.08,,,,,,,,,1:06.51,,,4/8
121,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,170,1:06.58,,1,,1,副島さくら,,葛西,17.18,,,,,,,,,1:01.39,,,6/3
122,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,170,1:06.58,,2,,1,関本みすぎ,,葛西,17.18,,,,,,,,,1:01.39,,,6/3
123,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,170,1:06.58,,3,,1,青木梨緒,,葛西,20.10,,,,,,,,,1:01.39,,,6/3
124,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,170,1:06.58,,4,,1,羽山恵津子,,葛西,14.00,,,,,,,,,1:01.39,,,6/3
125,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,188,1:07.20,,1,,2,舘野美香,,目黒,16.99,,,,,,,,,1:01.39,,,6/5
126,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,188,1:07.20,,2,,2,池田智子,,目黒,16.99,,,,,,,,,1:01.39,,,6/5
127,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,188,1:07.20,,3,,2,菊地美春,,目黒,19.47,,,,,,,,,1:01.39,,,6/5
128,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,188,1:07.20,,4,,2,米倉公美,,目黒,14.99,,,,,,,,,1:01.39,,,6/5
129,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,183,1:08.21,,1,,3,仲田笑美,,成城,16.07,,,,,,,,,1:01.39,,,6/2
130,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,183,1:08.21,,2,,3,佐藤洋子,,成城,16.07,,,,,,,,,1:01.39,,,6/2
131,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,183,1:08.21,,3,,3,佐々木彩,,成城,20.87,,,,,,,,,1:01.39,,,6/2
132,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,183,1:08.21,,4,,3,大川晴美,,成城,15.99,,,,,,,,,1:01.39,,,6/2
133,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,165,1:09.27,,1,,4,吉村華奈,,長津田,15.92,,,,,,,,,1:01.39,,,6/6
134,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,165,1:09.27,,2,,4,久保かおり,,長津田,15.92,,,,,,,,,1:01.39,,,6/6
135,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,165,1:09.27,,3,,4,川北恵,,長津田,21.86,,,,,,,,,1:01.39,,,6/6
136,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,165,1:09.27,,4,,4,宮林佑妃,,長津田,15.56,,,,,,,,,1:01.39,,,6/6
137,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,172,1:12.64,,1,,5,遠藤真理,,阿佐谷,18.27,,,,,,,,,1:01.39,,,6/8
138,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,172,1:12.64,,2,,5,相澤紋美,,阿佐谷,18.27,,,,,,,,,1:01.39,,,6/8
139,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,172,1:12.64,,3,,5,今井恵子,,阿佐谷,23.19,,,,,,,,,1:01.39,,,6/8
140,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,172,1:12.64,,4,,5,小野真佐子,,阿佐谷,15.12,,,,,,,,,1:01.39,,,6/8
141,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,169,1:13.49,,1,,6,草野茜,,二俣川,19.24,,,,,,,,,1:01.39,,,5/4
142,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,169,1:13.49,,2,,6,深堀陽子,,二俣川,19.24,,,,,,,,,1:01.39,,,5/4
143,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,169,1:13.49,,3,,6,吉池奈々,,二俣川,19.79,,,,,,,,,1:01.39,,,5/4
144,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,169,1:13.49,,4,,6,前田由希映,,二俣川,18.35,,,,,,,,,1:01.39,,,5/4
145,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,188,1:14.52,,1,,7,宇田川美穂,,天王洲,19.13,,,,,,,,,1:01.39,,,4/3
146,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,188,1:14.52,,2,,7,森内裕子,,天王洲,19.13,,,,,,,,,1:01.39,,,4/3
147,76,2024,5,11,短水路,チーム,3,4×25mメドレーリレー,女子,160～199歳,188,1:14.52,,3,,7,萩原ゆりか,,天王洲,25.74,,,,,,,,,1:01.39,,,4/3
